Messzeitpunkt;Temperatur 1;Temperatur 2;Feuchte;Max Temp 1 Alarm Einstellung;Max Temp 1 Alarm Aktiv;Max Temp 1 Alarm Begin Event;Max Temp 1 Alarm Ende Event;Min Temp 1 Alarm Einstellung;Min Temp 1 Alarm Aktiv;Min Temp 1 Alarm Begin Event;Min Temp 1 Alarm Ende Event;Max Temp 2 Alarm Einstellung;Max Temp 2 Alarm Aktiv;Max Temp 2 Alarm Begin Event;Max Temp 2 Alarm Ende Event;Min Temp 2 Alarm Einstellung;Min Temp 2 Alarm Aktiv;Min Temp 2 Alarm Begin Event;Min Temp 2 Alarm Ende Event;Max Feuchte Alarm Einstellung;Max Feuchte Alarm Aktiv;Max Feuchte Alarm Begin Event;Max Humidity Alarm Ende Event;Min Feuchte Alarm Einstellung;Min Feuchte Alarm Aktiv;Min Feuchte Alarm Begin Event;Min Humidity Alarm Ende Event
24.10.2022 07:23:31;12,7;12,9;93;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 07:27:03;12,7;12,9;93;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 07:30:35;12,7;13,0;93;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 07:34:06;12,7;13,0;93;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 07:37:38;12,7;12,8;93;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 07:41:11;12,6;12,8;93;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 07:44:43;12,6;12,8;93;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 07:48:14;12,6;12,8;93;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 07:51:45;12,6;12,8;93;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 07:55:19;12,6;12,9;93;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 07:58:50;12,7;12,9;93;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 08:02:21;12,7;12,9;93;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 08:05:53;12,8;12,9;93;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 08:09:25;12,8;13,0;93;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 08:12:57;12,9;13,0;93;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 08:16:29;13,0;13,2;92;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 08:20:02;13,1;13,3;92;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 08:23:33;13,2;13,3;92;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 08:27:04;13,3;13,4;91;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 08:30:36;13,4;13,5;91;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 08:34:08;13,5;13,6;90;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 08:37:40;13,5;13,5;91;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 08:41:16;13,6;13,7;90;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 08:44:44;13,7;13,7;90;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 08:48:16;13,7;13,7;90;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 08:51:48;13,7;13,7;90;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 08:55:20;13,9;13,9;90;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 08:58:52;13,9;13,9;89;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 09:02:24;14,0;13,9;89;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 09:05:56;14,1;13,9;90;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 09:09:29;14,1;13,9;89;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 09:13:00;14,2;13,9;89;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 09:16:32;14,3;13,9;89;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 09:20:04;14,3;14,0;88;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 09:23:36;14,3;14,0;89;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 09:27:09;14,3;13,9;89;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 09:30:42;14,2;13,9;88;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 09:34:14;14,3;13,9;89;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 09:37:46;14,3;13,9;88;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 09:41:18;14,3;13,9;88;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 09:44:51;14,3;13,9;88;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 09:48:23;14,7;14,1;86;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 09:51:54;15,4;14,3;84;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 09:55:26;15,4;14,2;84;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 09:58:59;15,2;14,2;84;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 10:02:31;14,9;14,1;84;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 10:06:03;14,7;14,0;84;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 10:09:35;14,8;14,1;84;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 10:13:08;15,0;14,2;85;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 10:16:40;15,0;14,2;85;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 10:20:12;14,9;14,2;85;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 10:23:44;14,7;14,2;84;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 10:27:16;14,6;14,1;86;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 10:30:48;14,6;14,1;86;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 10:34:20;14,6;14,1;86;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 10:37:52;14,8;14,2;86;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 10:41:24;15,1;14,4;85;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 10:44:56;15,4;14,5;84;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 10:48:28;15,8;14,8;81;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 10:52:00;15,7;14,6;80;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 10:55:32;15,8;14,6;81;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 10:59:03;15,5;14,6;80;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 11:02:37;15,4;14,5;81;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 11:06:09;15,6;14,7;81;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 11:09:40;15,5;14,6;80;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 11:13:13;15,2;14,3;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 11:16:45;15,1;14,3;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 11:23:51;14,8;14,2;83;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 11:27:19;14,7;14,3;83;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 11:30:50;14,7;14,3;84;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 11:34:23;14,9;14,3;84;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 11:37:55;15,1;14,5;84;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 11:41:26;15,5;14,8;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 11:44:58;16,0;15,0;81;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 11:48:31;16,6;15,3;78;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 11:52:03;16,7;15,4;80;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 11:55:34;17,0;15,5;77;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 11:59:06;17,2;15,5;75;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 12:02:38;17,1;15,4;76;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 12:06:12;17,3;15,5;75;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 12:09:43;17,4;15,6;75;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 12:13:15;17,0;15,3;76;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 12:16:47;16,5;15,1;77;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 12:20:21;16,3;15,0;79;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 12:23:52;16,1;14,9;80;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 12:27:24;15,8;14,9;80;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 12:30:57;15,7;14,8;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 12:34:28;15,6;14,8;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 12:38:00;15,5;14,7;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 12:41:32;15,6;14,8;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 12:45:02;15,7;15,0;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 12:48:37;15,7;14,9;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 12:52:08;15,8;15,0;81;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 12:55:41;15,8;14,8;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 12:59:14;15,7;14,8;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 13:02:45;15,7;14,8;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 13:06:17;15,6;14,8;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 13:09:49;15,6;14,8;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 13:13:21;15,5;14,8;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 13:16:53;15,4;14,7;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 13:20:24;15,4;14,8;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 13:23:56;15,5;14,8;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 13:27:28;15,5;14,8;81;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 13:31:00;15,5;14,8;81;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 13:34:31;15,5;14,8;81;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 13:38:04;15,5;14,8;81;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 13:41:36;15,5;14,8;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 13:45:07;15,5;14,8;83;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 13:48:39;15,4;14,7;83;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 13:52:11;15,4;14,7;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 13:55:43;15,4;14,7;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 13:59:15;15,5;14,7;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 14:02:46;15,3;14,6;83;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 14:06:18;15,3;14,5;84;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 14:09:51;15,2;14,4;84;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 14:13:22;15,3;14,5;84;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 14:16:55;15,5;14,6;84;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 14:20:27;15,8;14,8;83;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 14:23:59;15,7;14,6;83;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 14:27:31;16,1;14,9;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 14:31:04;15,8;14,8;82;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 14:34:35;15,6;14,7;83;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 14:38:08;15,5;14,7;83;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 14:41:39;15,4;14,7;83;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 14:45:11;15,3;14,7;83;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 14:48:43;15,3;14,7;84;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 14:52:17;15,2;14,6;84;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 14:55:48;15,0;14,4;85;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 14:59:19;15,0;14,2;86;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 15:02:52;15,0;14,3;87;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 15:06:25;15,1;14,3;87;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 15:09:57;15,0;14,2;87;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 15:13:29;15,0;14,2;87;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 15:17:01;15,0;14,3;86;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 15:20:33;15,0;14,3;86;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 15:24:05;14,9;14,3;86;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 15:27:37;14,8;14,3;86;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 15:31:08;14,7;14,3;86;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 15:34:39;14,6;14,2;88;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 15:38:12;14,5;14,2;88;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 15:41:43;14,4;14,1;88;;;;;;;;;;;;;;;;;;;;;;;;
24.10.2022 15:45:15;14,4;14,1;88;;;;;;;;;;;;;;;;;;;;;;;;
